DATE,TIME,VISALBEDOCAL,SWIRALBEDOCAL,TIRALBEDOCAL,CAMTEMPERATURE,SWIRTEMPERATURE,AMBTEMPERATURE,EXTTEMPERATURE,WDS/PIX,HDRWDS,XTABXLATE,YTABXLATE,GXPOS,GYPOS,GXLGTH,GXNO.,GYLGTH,GYNO.,FXLGTH,FROMDEPTH,TODEPTH,DEPTHINTERVAL,TRAYTYPE,WVLSTART,WVLEND,TOPVIS,XSPEED,PIXRATE,PIXMM,TOTINTSEC/PIX,BASEHT,PROFILPOSOFFSMM,PROFILRATIO,CAMPOSOFFSMM,CAMXFOVMM,CAMYFOVMM,CAMREFEDGE,CAMHT,YINCRCORE,COREHT,YWIDTH,XSTEPSIZE,TWDSPIX,THDRWDS,TIROFFSMM,TRAYTIM,FFOFFS,FCONSTANT,FROFFS,SPEEDCAL,XACCEL,TWVLST,TWVLEND,CASEID,TRAYTYPE.1,FILENAME,EXECUTABLE,COMMENT,LOGGER,SPECSERNO,SWVERSION,TRAYNOTE
12/03/2021,4:14:50 PM,18351.70703,0.0283911,0.0464051,26.3507175,24.0342655,24.8786507,0.0990168,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5687.251953,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\12Mar2021\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
15/03/2021,9:15:02 AM,18373.5957,0.033335,0.0524771,22.7425308,19.6088772,21.0401669,0.1176651,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5688.429199,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\15Mar2021\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
15/03/2021,4:01:43 PM,18316.4668,0.0302162,0.0507618,25.5885105,22.9026241,23.6747303,0.1061927,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5695.205566,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\15Mar2021\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
16/03/2021,9:57:11 AM,18346.23438,0.0331495,0.0528634,22.5554752,19.1196747,20.8668175,0.107045,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5696.467285,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\16Mar2021\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
16/03/2021,4:19:46 PM,18326.44531,0.029597,0.0444274,25.640089,23.140913,23.9442692,0.1067626,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5702.841309,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\16Mar2021\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
17/03/2021,9:35:33 AM,18352.0332,0.0332235,0.0530051,23.3273468,19.8697262,21.4106331,0.1046756,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5704.317383,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\17Mar2021\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
17/03/2021,3:53:17 PM,18333.32227,0.0296183,0.0506849,25.5363522,22.8640499,23.621582,0.1033191,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5710.611328,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\17Mar2021\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
18/03/2021,9:43:45 AM,18341.58398,0.0334072,0.0533691,22.4673347,19.2097702,20.6800499,0.1007679,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5711.786621,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\18Mar2021\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
18/03/2021,3:35:40 PM,18312.24805,0.0293636,0.0499234,25.9869709,23.2453175,24.1621037,0.0968193,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5717.650391,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\18Mar2021\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
23/03/2021,10:56:07 AM,18323.71875,0.0327546,0.0507284,23.9585304,20.8716927,22.2825794,0.0959519,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5719.993164,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\23Mar2021\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
23/03/2021,2:41:50 PM,18291.63281,0.0296289,0.0490699,25.9811592,23.5858669,24.5064259,0.1029083,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5723.753906,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\23Mar2021\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
24/03/2021,11:04:10 AM,18300.02734,0.0326591,0.0516687,23.2423897,19.8328247,21.4952145,0.1140628,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5725.103027,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\24Mar2021\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
24/03/2021,4:05:35 PM,18273.78125,0.0306179,0.0492242,25.0634804,22.601368,23.4493675,0.1009896,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5730.01416,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\24Mar2021\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
25/03/2021,9:21:07 AM,18258.86914,0.032438,0.0523438,22.4563751,18.9790459,20.7407131,0.1055084,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5731.130859,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\25Mar2021\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
25/03/2021,3:59:48 PM,18231.26172,0.0301311,0.0507883,25.549633,23.0587845,23.8318729,0.1017262,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5737.773438,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\25Mar2021\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
26/03/2021,10:12:18 AM,18212.55078,0.0319504,0.0517038,22.0958195,18.7685337,20.3936558,0.1119959,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5738.880859,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\26Mar2021\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
26/03/2021,5:03:38 PM,18207.35352,0.0295198,0.0504967,25.4682465,22.9299526,23.6293507,0.1028866,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5745.733398,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\26Mar2021\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
30/03/2021,9:15:45 AM,18239.3418,0.0323623,0.0526477,21.8899593,18.5311108,20.1584053,0.1111122,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5746.763184,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\30Mar2021\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
30/03/2021,4:15:16 PM,18222.14648,0.0298345,0.049506,25.513834,22.8382893,23.6412067,0.0951353,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5753.75293,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\30Mar2021\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
31/03/2021,9:56:00 AM,18238.01758,0.0326807,0.052258,22.2364407,18.8794479,20.4932175,0.0908132,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5755.07959,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\31Mar2021\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
31/03/2021,3:59:35 PM,18262.79688,0.0295913,0.049413,25.6328812,22.9955578,23.840004,0.0964851,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5761.125488,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\March_2021\31Mar2021\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
1/04/2021,10:09:51 AM,19763.08594,0.0367418,0.050442,24.2937622,21.0126534,22.6056309,0.1076936,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5762.931641,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\April_2021\01Apr2021\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
1/04/2021,3:37:39 PM,19869.82422,0.0343775,0.0490197,25.3193035,22.7307739,23.4231167,0.1098047,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5768.394043,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\April_2021\01Apr2021\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
7/04/2021,9:25:45 AM,19753.36719,0.0372495,0.0519084,22.6642056,19.1446533,20.8258343,0.1087697,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5769.558594,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\April_2021\07Apr2021\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
7/04/2021,4:30:17 PM,19689.11523,0.0341926,0.0486452,25.2655334,22.5792522,23.5415783,0.1053653,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5776.627441,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\April_2021\07Apr2021\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
8/04/2021,9:28:33 AM,19706.07031,0.0369949,0.0512546,22.4535065,19.244133,20.7612553,0.0998968,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5777.663574,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\April_2021\08Apr2021\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
8/04/2021,4:16:14 PM,19673.02344,0.0334957,0.0477392,25.4676533,22.9192543,23.7621193,0.0964851,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5784.421387,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\April_2021\08Apr2021\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
9/04/2021,9:31:11 AM,19669.23242,0.037035,0.0520076,22.0631733,18.7364502,20.430397,0.098656,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5785.592285,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\April_2021\09Apr2021\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
9/04/2021,4:01:38 PM,19724.2207,0.0338311,0.0497732,24.9710903,22.4609737,23.2690811,0.1042647,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5792.097656,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\April_2021\09Apr2021\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
13/04/2021,9:20:28 AM,19744.35742,0.0366226,0.0540469,20.6173382,16.9594727,18.9423523,0.1022786,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5793.124512,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\April_2021\13Apr2021\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
13/04/2021,4:43:50 PM,19650.29297,0.0354186,0.0498308,24.4383106,21.6589775,22.6565189,0.0960509,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5800.510742,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\April_2021\13Apr2021\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
14/04/2021,9:49:43 AM,19662.31445,0.0377224,0.0527507,22.0142288,18.651289,20.3132019,0.1011002,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5801.507324,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\April_2021\14Apr2021\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
14/04/2021,3:16:47 PM,19742.80273,0.0346762,0.049417,25.0188103,22.1130276,23.0487633,0.1021035,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5806.944336,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\April_2021\14Apr2021\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
16/04/2021,9:12:58 AM,19612.54297,0.037555,0.053225,21.5453224,18.3039742,19.8453693,0.1071274,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5808.057129,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\April_2021\16Apr2021\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
16/04/2021,4:39:35 PM,19544.68164,0.0354381,0.0502076,24.3133888,21.4611034,22.4950485,0.1154905,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5815.5,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\April_2021\16Apr2021\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
19/04/2021,9:40:27 AM,19620.93555,0.0376655,0.0531237,21.9084854,18.6711464,20.2162495,0.1137596,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5816.625,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\April_2021\19Apr2021\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
19/04/2021,4:03:45 PM,19647.20313,0.0339509,0.0502665,24.7757301,22.2318192,23.0509968,0.0947184,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5823.010742,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\April_2021\19Apr2021\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
6/05/2021,12:33:14 PM,14508.58105,0.0329977,0.0534555,21.9665432,18.6502457,20.3947411,0.099611,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5825.406738,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2021\May_2021\06May2021\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
